"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.842730008E1,4.526091728E-1,-7.373882729E-1,9.697922909E-1
3.843733908E1,4.914667713E-1,-7.613905815E-1,8.992199063E-1
3.844737708E1,6.857567739E-1,-9.174688471E-1,8.378264809E-1
3.845741508E1,9.454348370E-1,-1.058763378E0,8.004803145E-1
3.846745183E1,1.074835254E0,-1.181356832E0,6.460933560E-1
3.847749083E1,1.113681012E0,-1.221319262E0,4.329547441E-1
3.848752883E1,1.049557229E0,-1.200816658E0,1.136301112E-1
3.849756683E1,9.710288309E-1,-1.206305805E0,-3.010117382E-1
3.850760583E1,7.281922106E-1,-1.139029423E0,-7.495762092E-1
3.851764383E1,4.517247814E-1,-9.998638632E-1,-1.284171349E0
3.852768183E1,2.778783989E-1,-7.914816689E-1,-1.834306049E0
3.853771983E1,1.767683824E-1,-5.994249006E-1,-2.278627195E0
3.854775883E1,1.622887395E-1,-4.338875212E-1,-2.620109852E0
3.855779683E1,2.376767082E-1,-2.561424711E-1,-2.927963417E0
3.856783483E1,3.677684126E-1,-1.010228565E-1,-3.124543299E0
3.857787383E1,4.851475757E-1,4.566770442E-2,-3.266083340E0
3.858791183E1,5.898196795E-1,1.984531105E-1,-3.365866660E0
3.859794983E1,5.915255681E-1,3.080886233E-1,-3.463621581E0
3.860798783E1,4.909931469E-1,4.812573501E-1,-3.530017299E0
3.861802683E1,4.088694050E-1,5.764219543E-1,-3.556513372E0
3.862806483E1,3.203666067E-1,6.712887890E-1,-3.514839097E0
3.863810283E1,2.407438469E-1,7.234792817E-1,-3.347629779E0
3.864814183E1,2.359315153E-1,6.937326685E-1,-3.179548057E0
3.865817983E1,2.543147594E-1,6.856385140E-1,-2.954550707E0
3.866821783E1,3.037338363E-1,8.167805976E-1,-2.761684391E0
3.867825583E1,3.935964777E-1,8.555273183E-1,-2.440555893E0
3.868829483E1,4.858721554E-1,9.709525247E-1,-2.107734132E0
3.869833283E1,5.682728360E-1,1.024656277E0,-1.709608328E0
3.870837083E1,6.307523818E-1,1.098599435E0,-1.370777968E0
3.871840983E1,5.897408152E-1,1.128843573E0,-9.940675914E-1
3.872844783E1,5.492056505E-1,1.137973270E0,-6.229617709E-1
3.873848583E1,4.875748280E-1,1.142552517E0,-3.143603468E-1
3.874852383E1,4.040943494E-1,1.141685813E0,-6.256520748E-3
3.875856283E1,2.415584920E-1,1.114783066E0,2.933477926E-1
3.876860083E1,1.783114626E-1,1.095563415E0,5.173370826E-1
3.877863883E1,1.226152717E-1,1.124612674E0,7.341038918E-1
3.878867783E1,3.318477608E-3,1.150315426E0,1.114141919E0
3.879871583E1,-3.377384651E-2,1.063117800E0,1.499233695E0
3.880875383E1,9.577191062E-3,9.961508082E-1,1.848557467E0
3.881879183E1,1.115801505E-1,8.121589583E-1,2.147440819E0
3.882883083E1,2.464982563E-1,6.370636471E-1,2.426886857E0
3.883886883E1,1.806412491E-1,5.194723396E-1,2.702259139E0
3.884890683E1,1.390713831E-1,4.930136888E-1,2.748137562E0
3.885894483E1,-2.337603528E-2,6.097454555E-1,2.701941635E0
3.886898383E1,-2.525017022E-1,7.726816280E-1,2.787109839E0
3.887902183E1,-2.629328791E-1,9.214659306E-1,3.013000644E0
3.888905983E1,-1.296645287E-1,9.831878234E-1,3.281066830E0
3.889909883E1,-1.061352964E-1,8.979210936E-1,3.660873892E0
3.890913683E1,7.198393900E-2,5.345698504E-1,4.062810912E0
3.891917483E1,4.116091179E-1,5.875896245E-2,4.169607382E0
3.892921283E1,5.700303628E-1,-4.488995165E-1,4.063071697E0
3.893925183E1,6.479982327E-1,-8.418404482E-1,3.545951546E0
3.894928983E1,4.474897162E-1,-1.036404064E0,2.870847230E0
3.895932783E1,-1.168896050E-1,-9.662259279E-1,2.042218419E0
3.896936683E1,-7.010229769E-1,-7.879789674E-1,1.424557149E0
3.897940483E1,-1.158605316E0,-5.738986614E-1,1.076829082E0
3.898944283E1,-1.335828283E0,-4.841827852E-1,8.777998012E-1
3.899948083E1,-1.410491965E0,-5.349778399E-1,9.604162806E-1
3.900951983E1,-1.204867025E0,-7.422793226E-1,1.135701188E0
3.901955783E1,-8.492167108E-1,-1.093478444E0,1.281911400E0
3.902959583E1,-6.919038056E-1,-1.431349421E0,1.398147615E0
3.903963483E1,-5.426845432E-1,-1.781463153E0,1.353086632E0
3.904967283E1,-4.686549193E-1,-1.940263005E0,1.128389245E0
3.905971083E1,-4.850370268E-1,-2.090104923E0,8.227196145E-1
3.906974883E1,-4.324943855E-1,-2.073404983E0,3.020297384E-1
3.907978783E1,-4.499447428E-1,-1.897504656E0,-1.770688927E-1
3.908982583E1,-5.151524167E-1,-1.526715170E0,-8.172600693E-1
3.909986383E1,-4.005705980E-1,-1.172707192E0,-1.432587715E0
3.910990283E1,-3.312848932E-1,-8.134299968E-1,-2.020144011E0
3.911994083E1,-3.106913286E-1,-4.854495844E-1,-2.506911265E0
3.912997883E1,-2.399933385E-1,-1.537851338E-1,-2.965871501E0
3.914001683E1,-1.265639330E-1,6.380861789E-2,-3.338742011E0
3.915005583E1,-6.902948711E-2,2.362047082E-1,-3.534294537E0
3.916009383E1,-1.081348979E-1,2.872368675E-1,-3.669073443E0
3.917013183E1,-1.918572320E-1,2.703170720E-1,-3.731666717E0
3.918016983E1,-2.486948359E-1,2.112831442E-1,-3.722250361E0
3.919020883E1,-2.896776415E-1,1.398097037E-1,-3.627805549E0
3.920024683E1,-2.789494261E-1,1.225386366E-1,-3.488401496E0
3.921028483E1,-2.313020920E-1,5.581415847E-2,-3.261368145E0
3.922032383E1,-1.934123904E-1,-1.734357253E-2,-3.054707664E0
3.923036183E1,-1.209911710E-1,-1.890287876E-2,-2.850244566E0
3.924039983E1,-1.547065819E-1,7.034361228E-2,-2.575221362E0
3.925043783E1,-2.207448528E-1,2.358474433E-1,-2.331122913E0
3.926047683E1,-1.902701515E-1,3.848970634E-1,-2.143316778E0
3.927051483E1,-1.806223736E-1,4.822502804E-1,-1.947126321E0
3.928055283E1,-2.159495147E-1,5.468946116E-1,-1.789867795E0
3.929059083E1,-2.863093530E-1,5.436992544E-1,-1.640940381E0
3.930062983E1,-3.747367587E-1,5.504599513E-1,-1.491579105E0
3.931066783E1,-3.636314709E-1,6.190704489E-1,-1.314483315E0
3.932070583E1,-3.801846461E-1,7.643572395E-1,-1.095180568E0
3.933074483E1,-4.302331210E-1,9.031047964E-1,-7.482056218E-1
3.934078283E1,-4.500576306E-1,1.002979771E0,-4.076374698E-1
3.935082083E1,-5.043498319E-1,1.151809098E0,2.780935764E-3
3.936085883E1,-5.695311568E-1,1.301996878E0,4.586000472E-1
3.937089783E1,-6.064723669E-1,1.380052675E0,9.520594400E-1
3.938093583E1,-5.067352767E-1,1.324793710E0,1.391946643E0
3.939097383E1,-3.521193266E-1,1.209514976E0,1.912573954E0
3.940101283E1,-2.939015970E-1,1.025666383E0,2.476161343E0
3.941105083E1,-2.538074951E-1,8.063453642E-1,2.850604169E0
3.942108883E1,-3.053021327E-1,6.267343944E-1,3.055383602E0
3.943112683E1,-4.957826377E-1,5.955485621E-1,3.110193062E0
3.944116583E1,-6.165921065E-1,6.895314440E-1,3.079652470E0
3.945120383E1,-5.956119679E-1,7.502581407E-1,3.177465279E0
3.946124646E1,-3.418540279E-1,7.638548175E-1,3.391113768E0
3.947128546E1,-2.787033314E-2,6.910479194E-1,3.650226113E0
3.948132346E1,2.685582478E-1,5.298441307E-1,3.897260449E0
3.949136146E1,6.295444932E-1,2.052420934E-1,4.127255999E0
3.950139946E1,9.520268418E-1,-3.178207290E-1,4.207874485E0
3.951143846E1,1.074632502E0,-8.482941663E-1,4.044854697E0
3.952147646E1,1.144349878E0,-1.315517980E0,3.663465963E0
3.953151446E1,1.194262661E0,-1.637157379E0,3.023651932E0
3.954155346E1,9.502036799E-1,-1.673352375E0,2.302607211E0
3.955159146E1,5.593992477E-1,-1.467731967E0,1.613762523E0
3.956162946E1,3.906179792E-1,-1.180953959E0,1.093813489E0
3.957166746E1,4.457404851E-1,-9.986953703E-1,7.261288744E-1
3.958170646E1,5.082835463E-1,-8.797248508E-1,6.223080522E-1
3.959174446E1,6.870232809E-1,-8.273251739E-1,5.143339527E-1
3.960178246E1,8.979660440E-1,-8.650120868E-1,3.318821132E-1
3.961182046E1,9.356066908E-1,-9.182227725E-1,1.174769944E-1
3.962185946E1,7.380650881E-1,-8.705384365E-1,-1.592074031E-1
3.963189746E1,5.925429471E-1,-7.902899332E-1,-5.032131332E-1
3.964193546E1,4.415311842E-1,-6.560285063E-1,-8.957659560E-1
3.965197446E1,1.861436983E-1,-5.822002459E-1,-1.279725126E0
3.966201246E1,-1.725377209E-2,-4.528645134E-1,-1.669160213E0
3.967205046E1,-1.269206497E-1,-3.636962289E-1,-2.032454154E0
3.968208846E1,-1.544209089E-1,-2.462448160E-1,-2.288858653E0
3.969212746E1,-2.051993356E-1,-1.210896966E-1,-2.589656383E0
3.970216546E1,-8.257407795E-2,-3.940847933E-2,-2.857087562E0
3.971220346E1,-4.167224258E-2,2.098711878E-3,-3.067418341E0
3.972224246E1,-1.745007865E-2,2.784955725E-2,-3.276931095E0
3.973228046E1,5.498769108E-2,8.684430867E-3,-3.385326778E0
3.974231846E1,1.286901633E-1,4.372313976E-2,-3.480580845E0
3.975235646E1,2.339578791E-1,9.663927197E-2,-3.546925108E0
3.976239546E1,3.151992395E-1,2.321619433E-1,-3.546081939E0
3.977243346E1,3.540548281E-1,4.185024735E-1,-3.509383644E0
3.978247146E1,3.993274069E-1,5.464904228E-1,-3.481933891E0
3.979250946E1,4.298932882E-1,6.435683821E-1,-3.390427889E0
3.980254846E1,3.823059428E-1,7.894569974E-1,-3.250666571E0
3.981258646E1,3.717724762E-1,8.745300382E-1,-3.052005665E0
3.982262446E1,3.384946563E-1,9.684350060E-1,-2.762010081E0
3.983266346E1,3.410595009E-1,9.777231619E-1,-2.394674546E0
3.984270146E1,3.765212559E-1,1.021969335E0,-1.977636507E0
3.985273946E1,3.551579784E-1,1.067479238E0,-1.373051950E0
3.986277746E1,3.909514166E-1,1.114493483E0,-8.664328140E-1
3.987281646E1,4.430285465E-1,1.128858922E0,-3.314921039E-1
3.988285446E1,3.992580443E-1,1.204701402E0,1.799363673E-1
3.989289246E1,2.829400046E-1,1.268985545E0,6.522732782E-1
3.990293046E1,2.044366942E-1,1.341811154E0,9.974648237E-1
3.991296946E1,1.044906573E-1,1.364728293E0,1.255497188E0
3.992300746E1,6.880400386E-3,1.346700742E0,1.518687966E0
3.993304546E1,9.168726504E-3,1.378134058E0,1.763921944E0
3.994308446E1,1.122157428E-2,1.335405237E0,2.109497652E0
3.995312246E1,3.791287120E-2,1.169114225E0,2.452301779E0
3.996316046E1,1.196761687E-1,8.996464607E-1,2.750774657E0
3.997319846E1,1.896182235E-1,5.855062616E-1,3.041769530E0
3.998323746E1,1.843898991E-1,3.496890776E-1,3.175742689E0
3.999327546E1,1.034067297E-1,2.323869149E-1,3.114396041E0
4.000331346E1,-8.265803117E-2,2.571444646E-1,3.077674357E0
4.001335146E1,-2.237382617E-1,4.142402919E-1,3.021341697E0
4.002339046E1,-2.448955710E-1,6.221149479E-1,2.989590147E0
4.003342846E1,-3.599256153E-1,7.193219845E-1,3.233793261E0
4.004346646E1,-4.594327273E-1,7.489445637E-1,3.559184965E0
4.005350546E1,-3.226918617E-1,4.785150790E-1,3.862079507E0
4.006354346E1,2.337048043E-2,-1.185566828E-2,4.000215883E0
4.007358146E1,2.923509520E-1,-5.414137240E-1,3.881823215E0
4.008361946E1,2.530710383E-1,-9.800043069E-1,3.556851926E0
4.009365846E1,1.446145801E-1,-1.267477110E0,2.961680802E0
4.010369646E1,-1.319865677E-1,-1.372576572E0,2.239376591E0
4.011373446E1,-6.462664336E-1,-1.211937186E0,1.608671352E0
4.012377246E1,-9.723926939E-1,-1.039865031E0,1.133525439E0
4.013381146E1,-1.026500416E0,-8.807677017E-1,6.942060006E-1
4.014384946E1,-1.145131870E0,-7.867017893E-1,4.572201043E-1
4.015388746E1,-1.146929158E0,-7.887632252E-1,2.812382090E-1
4.016392646E1,-1.100721536E0,-8.757487442E-1,1.473474956E-1
4.017396446E1,-1.024559286E0,-9.873928486E-1,3.852262616E-2
4.018400246E1,-8.939626016E-1,-1.131203217E0,-4.454350412E-2
4.019404046E1,-7.979506628E-1,-1.252373752E0,-1.280031520E-1
4.020407946E1,-7.051658023E-1,-1.349077635E0,-2.915059197E-1
4.021411746E1,-5.380405018E-1,-1.454825700E0,-5.078014433E-1
4.022415546E1,-4.328921058E-1,-1.514693733E0,-7.840788746E-1
4.023419446E1,-4.155983442E-1,-1.526809748E0,-1.152192090E0
4.024423246E1,-3.688773370E-1,-1.481737364E0,-1.593271540E0
4.025427046E1,-3.015093728E-1,-1.387222677E0,-2.068757762E0
4.026430846E1,-1.711596235E-1,-1.131330394E0,-2.543891396E0
4.027434746E1,-9.257341057E-2,-9.128176063E-1,-3.012938663E0
4.028438546E1,-3.832871787E-2,-6.481176621E-1,-3.446738915E0
4.029442346E1,7.215464115E-4,-4.304284546E-1,-3.781338814E0
4.030446146E1,8.386369050E-4,-2.242665942E-1,-4.032104843E0
4.031450046E1,1.722414315E-2,-7.530745983E-2,-4.236949764E0
4.032453846E1,-4.617926270E-2,5.702146232E-2,-4.354049029E0
4.033457646E1,-1.396331909E-1,2.375035210E-1,-4.381541467E0
4.034461446E1,-2.348115360E-1,3.812359755E-1,-4.310039960E0
4.035465346E1,-3.693404000E-1,5.404249598E-1,-4.126274251E0
4.036469146E1,-4.328238396E-1,6.820084164E-1,-3.853937259E0
4.037472946E1,-4.087615239E-1,8.113133048E-1,-3.522511813E0
4.038476846E1,-3.694072044E-1,8.642762147E-1,-3.082226415E0
4.039480646E1,-3.591988429E-1,1.015461969E0,-2.578822662E0
4.040484446E1,-4.513410944E-1,1.173249376E0,-2.054030964E0
4.041488246E1,-5.965789146E-1,1.313201751E0,-1.508157130E0
4.042492146E1,-7.266236220E-1,1.431368132E0,-1.019133435E0
4.043495946E1,-8.589716206E-1,1.498006364E0,-3.673770511E-1
4.044499746E1,-9.131715821E-1,1.515473751E0,2.513846648E-1
4.045503646E1,-7.666942985E-1,1.468602178E0,8.201246202E-1
4.046507033E1,-7.084995923E-1,1.492489662E0,1.350616769E0
4.047510833E1,-5.376704462E-1,1.507282972E0,1.682338668E0
4.048514633E1,-3.534531496E-1,1.537817132E0,1.900871336E0
4.049518533E1,-3.474765643E-1,1.611554176E0,2.059180607E0
4.050522333E1,-4.144210439E-1,1.675350368E0,2.170996327E0
4.051526133E1,-5.053440779E-1,1.617089881E0,2.382853230E0
4.052529933E1,-5.017300966E-1,1.445354965E0,2.663951105E0
4.053533833E1,-3.772864737E-1,1.098424165E0,2.991017452E0
4.054537633E1,-2.141670092E-1,7.236255352E-1,3.301052613E0
4.055541433E1,-3.105543941E-2,4.297726893E-1,3.410053484E0
4.056545233E1,-1.193886136E-1,4.092644575E-1,3.314712878E0
4.057549133E1,-3.349085955E-1,4.341839750E-1,3.222074271E0
4.058552933E1,-4.188456320E-1,3.671077868E-1,3.264382385E0
4.059556733E1,-2.368140612E-1,2.212723812E-1,3.338564256E0
4.060560633E1,-2.455893614E-2,1.110829179E-1,3.503145250E0
4.061564433E1,2.265366660E-1,-1.621697487E-1,3.650926609E0
4.062568233E1,6.029531106E-1,-5.369230624E-1,3.668019775E0
4.063572033E1,8.428079432E-1,-8.794338056E-1,3.496595784E0
4.064575933E1,9.153036232E-1,-1.080293703E0,3.058480287E0
4.065579733E1,8.896464063E-1,-1.187979681E0,2.383395267E0
4.066583533E1,6.688692112E-1,-1.234239197E0,1.678995230E0
4.067587333E1,3.537004137E-1,-1.192785946E0,1.080583579E0
4.068591233E1,2.633018019E-1,-1.204949470E0,6.832892489E-1
4.069595033E1,3.801945864E-1,-1.242673221E0,4.688122094E-1
4.070598833E1,5.192444809E-1,-1.315944826E0,4.507437283E-1
4.071602733E1,7.385837361E-1,-1.458154958E0,4.368396342E-1
4.072606533E1,9.105462554E-1,-1.579133850E0,3.417171299E-1
4.073610333E1,9.074840686E-1,-1.651555124E0,2.019499648E-1
4.074614133E1,8.192223948E-1,-1.685588989E0,-1.163823956E-1
4.075618033E1,6.556432479E-1,-1.640608259E0,-4.978138143E-1
4.076621833E1,3.928742004E-1,-1.543036649E0,-9.244956654E-1
4.077625633E1,1.314633606E-1,-1.438571025E0,-1.385818176E0
4.078629433E1,-6.195251064E-2,-1.306102208E0,-1.898092155E0
4.079633333E1,-2.285799938E-1,-1.137474210E0,-2.294533961E0
4.080637133E1,-2.493314881E-1,-9.859059016E-1,-2.603198535E0
4.081640933E1,-2.246068291E-1,-8.011818342E-1,-2.855867833E0
4.082644833E1,-1.851702648E-1,-6.337741497E-1,-3.004966570E0
4.083648633E1,-8.905649308E-2,-4.959728184E-1,-3.186776969E0
4.084652433E1,9.621170803E-4,-3.961906680E-1,-3.224678621E0
4.085656233E1,9.275538689E-2,-3.126278168E-1,-3.291133397E0
4.086660133E1,1.845161258E-1,-2.214947216E-1,-3.392871441E0
4.087663933E1,2.032724405E-1,-9.857192293E-2,-3.474683928E0
4.088667733E1,1.909555548E-1,-8.837043196E-3,-3.521809562E0
4.089671533E1,1.565437588E-1,9.539030671E-2,-3.575200489E0
4.090675433E1,7.011079260E-2,2.530151609E-1,-3.561408661E0
4.091679233E1,5.990629580E-2,4.089839374E-1,-3.505036824E0
4.092683033E1,9.967200346E-2,5.208402957E-1,-3.449391797E0
4.093686933E1,1.183642911E-1,6.267305937E-1,-3.363228981E0
4.094690733E1,1.008816097E-1,7.194507694E-1,-3.222096491E0
4.095694533E1,1.230429590E-1,8.901730943E-1,-3.023886405E0
4.096698333E1,1.709625906E-1,1.069794589E0,-2.700461705E0
4.097702233E1,1.078159323E-1,1.209128914E0,-2.146950238E0
4.098706033E1,8.449392898E-2,1.177556435E0,-1.482480252E0
4.099709833E1,5.105887379E-2,1.120241442E0,-7.831298715E-1
4.100713633E1,2.736559052E-2,9.857334088E-1,-5.055911958E-2
4.101717533E1,5.617966427E-2,9.157059847E-1,6.081285542E-1
4.102721333E1,1.699849544E-1,9.393082707E-1,1.118254851E0
4.103725133E1,2.960669672E-1,9.855745107E-1,1.458044738E0
4.104728933E1,2.203974002E-1,1.028462376E0,1.733384276E0
4.105732833E1,1.203003225E-1,1.114922376E0,1.856258250E0
4.106736633E1,3.008725014E-2,1.064966397E0,1.983218259E0
4.107740433E1,-1.718864324E-1,1.052971857E0,2.172765695E0
4.108744333E1,-1.697187599E-1,9.433905043E-1,2.411464241E0
4.109748133E1,-5.564500948E-2,7.941011484E-1,2.728928289E0
4.110751933E1,9.995866321E-2,6.126870435E-1,3.028240242E0
4.111755733E1,2.033649727E-1,5.097114363E-1,3.113313137E0
4.112759633E1,6.207035031E-2,5.361006515E-1,3.109846323E0
4.113763433E1,-5.229786225E-2,5.555074140E-1,3.127940531E0
4.114767233E1,-1.381740547E-1,6.951498874E-1,3.304744545E0
4.115771033E1,-2.467336250E-1,8.874564779E-1,3.636385168E0
4.116774933E1,-2.923667212E-1,9.188881856E-1,4.054699069E0
4.117778733E1,-3.232987661E-2,6.664207627E-1,4.393998960E0
4.118782533E1,3.649038982E-1,1.941623506E-1,4.480888000E0
4.119786333E1,4.958359205E-1,-2.095292719E-1,4.272806645E0
4.120790233E1,4.353518832E-1,-5.459931171E-1,3.709030976E0
4.121794033E1,1.974637434E-1,-7.396938300E-1,3.013325749E0
4.122797833E1,-2.492907403E-1,-7.719738226E-1,2.270539327E0
4.123801733E1,-7.966214445E-1,-7.176292156E-1,1.745568704E0
4.124805533E1,-1.111163274E0,-6.822526838E-1,1.430520140E0
4.125809333E1,-1.194530244E0,-7.192981571E-1,1.215472412E0
4.126813133E1,-1.200052427E0,-8.151740751E-1,1.180568043E0
4.127817033E1,-1.110715012E0,-9.250134364E-1,1.091812572E0
4.128820833E1,-8.744349479E-1,-1.071618336E0,1.083665646E0
4.129824633E1,-6.027000723E-1,-1.257821602E0,9.839308584E-1
4.130828433E1,-5.265832847E-1,-1.334418081E0,8.523036021E-1
4.131832333E1,-4.110913104E-1,-1.374812547E0,6.203392947E-1
4.132836133E1,-2.999818973E-1,-1.366799230E0,3.518357366E-1
4.133839933E1,-2.496470185E-1,-1.340034770E0,-2.995820940E-2
4.134843733E1,-1.746784231E-1,-1.271633749E0,-3.725085676E-1
4.135847633E1,-1.068644807E-1,-1.172691844E0,-7.657203716E-1
4.136851433E1,3.380596966E-2,-1.040178880E0,-1.217622433E0
4.137855233E1,1.120886207E-1,-8.956954971E-1,-1.655373648E0
4.138859133E1,2.083843322E-1,-7.228044400E-1,-2.112684969E0
4.139862933E1,2.912588383E-1,-5.606267975E-1,-2.532992771E0
4.140866733E1,3.218213940E-1,-3.946116275E-1,-2.918172255E0
4.141870533E1,2.907086884E-1,-2.139851426E-1,-3.274520872E0
4.142874433E1,2.409434380E-1,-5.486120850E-2,-3.545601298E0
4.143878233E1,1.638812653E-1,7.145911485E-2,-3.763679053E0
4.144882033E1,9.689486839E-2,1.400242965E-1,-3.918531450E0
4.145885833E1,1.634863224E-2,1.852968022E-1,-4.022760408E0
4.146890108E1,-7.321295064E-2,2.105108732E-1,-3.949769615E0
4.147893908E1,-1.589134343E-1,2.179973558E-1,-3.757472234E0
4.148897708E1,-1.698318304E-1,2.351777910E-1,-3.621615686E0
4.149901608E1,-1.957051750E-1,2.880383746E-1,-3.373098496E0
4.150905408E1,-1.848650584E-1,4.061188017E-1,-3.077422927E0
4.151909208E1,-1.874578235E-1,5.761973481E-1,-2.799535757E0
4.152913008E1,-3.345806763E-1,7.943863463E-1,-2.559587077E0
4.153916908E1,-5.326660701E-1,9.477614442E-1,-2.256480281E0
4.154920708E1,-6.731802171E-1,1.055769604E0,-2.035837353E0
4.155924508E1,-8.096547420E-1,1.175921115E0,-1.651138510E0
4.156928308E1,-8.000045704E-1,1.311007145E0,-1.318898547E0
4.157932208E1,-7.127215013E-1,1.460318428E0,-8.667052943E-1
4.158936008E1,-6.709005339E-1,1.607964278E0,-3.251361805E-1
4.159939808E1,-5.325665943E-1,1.734631341E0,2.098150545E-1
4.160943608E1,-4.551605323E-1,1.674302255E0,8.041763395E-1
4.161947508E1,-3.686482358E-1,1.456354308E0,1.285776994E0
4.162951308E1,-2.566919083E-1,1.100799304E0,1.667824709E0
4.163955108E1,-1.215721284E-1,6.523760431E-1,1.981483975E0
4.164958908E1,-7.203598836E-2,5.384633651E-1,2.350885332E0
4.165962808E1,-4.592066959E-2,2.327855489E-1,2.713410949E0
4.166966608E1,5.241909147E-2,2.477703546E-1,2.933563296E0
4.167970408E1,-1.092794265E-1,3.533241454E-1,3.083938479E0
4.168974308E1,-3.813386672E-1,5.167799892E-1,2.972879389E0
4.169978108E1,-6.310512476E-1,4.796019302E-1,3.033460051E0
4.170981908E1,-6.882155281E-1,3.574155883E-1,3.131520197E0
4.171985708E1,-4.968470137E-1,1.799128322E-1,3.154313813E0
4.172989608E1,-2.004139378E-1,4.749956399E-2,3.227281802E0
4.173993408E1,1.289755897E-1,-1.834866504E-1,3.366785257E0
4.174997208E1,6.031788131E-1,-5.598900484E-1,3.377990277E0
4.176001008E1,9.269681606E-1,-9.089680919E-1,3.447091502E0
4.177004908E1,1.070582428E0,-1.180311496E0,3.390872862E0
4.178008708E1,1.198647341E0,-1.404102858E0,3.037051996E0
4.179012508E1,1.140393140E0,-1.483762693E0,2.559005864E0
4.180016308E1,8.994651239E-1,-1.374183533E0,2.095031641E0
4.181020208E1,6.926201626E-1,-1.192144068E0,1.655188292E0
4.182024008E1,6.846010718E-1,-1.066798183E0,1.395525724E0
4.183027808E1,8.573851249E-1,-1.047901736E0,1.197775814E0
4.184031708E1,9.641609837E-1,-1.046893384E0,1.099315134E0
4.185035508E1,1.057551104E0,-1.064829864E0,9.885121518E-1
4.186039308E1,1.133307411E0,-1.089750405E0,8.244369417E-1
4.187043108E1,1.032338787E0,-1.079335052E0,5.719997782E-1
4.188047008E1,8.406101210E-1,-1.033294369E0,2.588714397E-1
4.189050808E1,5.816647871E-1,-9.630174145E-1,-1.828745931E-1
4.190054608E1,3.274999174E-1,-8.615151595E-1,-6.462097156E-1
4.191058408E1,7.424085461E-2,-7.808083807E-1,-1.122046770E0
4.192062308E1,-1.585245762E-1,-7.004765546E-1,-1.560018425E0
4.193066108E1,-2.794687867E-1,-6.399626966E-1,-1.972482187E0
4.194069908E1,-2.812148567E-1,-6.141959175E-1,-2.311143562E0
4.195073708E1,-2.287345979E-1,-5.748938575E-1,-2.581722881E0
4.196077608E1,-1.893524127E-1,-5.535949360E-1,-2.819595800E0
4.197081408E1,-1.269991668E-1,-4.746287271E-1,-2.968245471E0
4.198085208E1,-9.753498319E-3,-4.373669069E-1,-3.177497438E0
4.199089008E1,7.504508430E-2,-3.180449697E-1,-3.385536693E0
4.200092908E1,1.160758188E-1,-2.659038860E-1,-3.577971484E0
4.201096708E1,1.823122737E-1,-1.824724509E-1,-3.784967011E0
4.202100508E1,2.528291646E-1,-1.384117806E-1,-3.952540610E0
4.203104308E1,2.799348829E-1,-2.275824040E-2,-4.082541171E0
4.204108208E1,2.844459550E-1,7.439719453E-2,-4.171707117E0
4.205112008E1,2.393114801E-1,1.983059800E-1,-4.152365112E0
4.206115808E1,1.858209320E-1,3.016068386E-1,-4.043706889E0
4.207119708E1,1.520636496E-1,4.228402305E-1,-3.853166011E0
4.208123508E1,1.003668537E-1,5.612710145E-1,-3.560961349E0
